experiment,algorithm,seed,N_nodes,K_max,arrival_rate,arm,floor_violations,is_resale_violations,n_tasks_evaluated,n_completed,n_rejected,cfg_pi_co2,cfg_lambda_max,cfg_enable_resale,cfg_predictor_mode,M1_p50_latency_s,M1_p95_latency_s,M1_p99_latency_s,M1_mean_latency_s,M2_mean_cost_usd,M3_system_utilisation,M4_utilisation_variance,M5_market_revenue_usd,M6_rejection_rate,M7_carbon_g_per_task,M8_quote_variance,M9_edge_service_fraction,M10_completion_rate,M11_jfi,M12_tsfr,M13_err,M14_rmse_load,M14_rmse_revenue,M15_energy_joules_per_task,M16_myerson_efficiency,M17_primary_offload_fraction
hedge_c_widecom,HEDGE,5,125,0,6.0,HEDGE_C_Kmax0,0,0,2474864,348900,2125964,0.0,0.0,False,instantaneous,0.29065022315745315,0.29065022315745315,0.29065022315745315,0.2815558231574532,2.6425037528888886,0.0,0.0,0.0,0.8590225563909775,2202.074074074074,0.0,0.0,0.14097744360902253,1.0,0.0,0.0,0.0,1.0,99093333.33333333,0.7640189240509313,0.0
hedge_c_widecom,HEDGE,6,125,0,6.0,HEDGE_C_Kmax0,0,0,2475100,336240,2138860,0.0,0.0,False,instantaneous,0.3055438360777325,0.3055438360777325,0.3055438360777325,0.29619675274439916,2.6414963398148146,0.0,0.0,0.0,0.8641509433962264,2201.2345679012346,0.0,0.0,0.13584905660377355,1.0,0.0,0.0,0.0,1.0,99055555.55555555,0.7446984817927866,0.0
hedge_c_widecom,HEDGE,7,125,0,6.0,HEDGE_C_Kmax0,0,0,2475191,308814,2166377,0.0,0.0,False,instantaneous,0.31498241345495626,0.31498241345495626,0.31498241345495626,0.2977712013337441,2.613348033333333,0.0,0.0,0.0,0.8752362948960303,2177.777777777778,2.61012178719941e-54,0.0,0.12476370510396972,1.0,0.0,0.0,0.0,1.0,98000000.0,0.7736583768251875,0.0
hedge_c_widecom,HEDGE,8,125,0,6.0,HEDGE_C_Kmax0,0,0,2475100,280200,2194900,0.0,0.0,False,instantaneous,0.3298849342292801,0.3298849342292801,0.3298849342292801,0.3219752675626134,2.6613483033333334,0.0,0.0,0.0,0.8867924528301887,2217.7777777777783,0.0,0.0,0.1132075471698113,1.0,0.0,0.0,0.0,1.0,99800000.0,0.6835545806833108,0.0
hedge_c_widecom,HEDGE,9,125,0,6.0,HEDGE_C_Kmax0,0,0,2475100,298880,2176220,0.0,0.0,False,instantaneous,0.3106746428205196,0.3106746428205196,0.3106746428205196,0.3017127678205196,2.6616816385416664,0.0,0.0,0.0,0.879245283018868,2218.0555555555557,2.61012178719941e-54,0.0,0.12075471698113205,1.0,0.0,0.0,0.0,1.0,99812500.0,0.7160051221253599,0.0
hedge_c_widecom,HEDGE,10,125,0,6.0,HEDGE_C_Kmax0,0,0,2474662,247934,2226728,0.0,0.0,False,instantaneous,0.303934177792796,0.303934177792796,0.303934177792796,0.28956681930223,2.61234173836478,0.0,0.0,0.0,0.8998109640831758,2176.9392033542977,2.61012178719941e-54,0.0,0.10018903591682415,1.0,0.0,0.0,0.0,1.0,97962264.1509434,0.758691758573347,0.0
hedge_c_widecom,HEDGE,11,125,0,6.0,HEDGE_C_Kmax0,0,0,2475100,270860,2204240,0.0,0.0,False,instantaneous,0.3040193390728395,0.3040193390728395,0.3040193390728395,0.2935110632107705,2.6409343954022986,0.0,0.0,0.0,0.8905660377358491,2200.7662835249043,0.0,0.0,0.10943396226415092,1.0,0.0,0.0,0.0,1.0,99034482.7586207,0.749376846996978,0.0
hedge_c_widecom,HEDGE,12,125,0,6.0,HEDGE_C_Kmax0,0,0,2474991,274999,2199992,0.0,0.0,False,instantaneous,0.30241946968356886,0.30241946968356886,0.30241946968356886,0.29081506290390785,2.6612579073446323,0.0,0.0,0.0,0.8888888888888888,2217.7024482109227,2.61012178719941e-54,0.0,0.11111111111111116,1.0,0.0,0.0,0.0,1.0,99796610.16949153,0.7635195381225903,0.0
hedge_c_widecom,HEDGE,13,125,0,6.0,HEDGE_C_Kmax0,0,0,2475356,254124,2221232,0.0,0.0,False,instantaneous,0.28700740059197805,0.28700740059197805,0.28700740059197805,0.27270258577716333,2.607422074074074,0.0,0.0,0.0,0.8973384030418251,2172.8395061728397,2.61012178719941e-54,0.0,0.1026615969581749,1.0,0.0,0.0,0.0,1.0,97777777.77777778,0.7101576572110708,0.0
hedge_c_widecom,HEDGE,14,125,0,6.0,HEDGE_C_Kmax0,0,0,2474991,261016,2213975,0.0,0.0,False,instantaneous,0.29752381888253165,0.29752381888253165,0.29752381888253165,0.2873191760253887,2.6571578035714283,0.0,0.0,0.0,0.8945386064030132,2214.2857142857138,0.0,0.0,0.10546139359698681,1.0,0.0,0.0,0.0,1.0,99642857.14285715,0.7359636996591015,0.0
hedge_c_widecom,HEDGE,15,125,0,6.0,HEDGE_C_Kmax0,0,0,2475191,299456,2175735,0.0,0.0,False,instantaneous,0.31284686844080556,0.31284686844080556,0.31284686844080556,0.3013442121908055,2.661681638541666,0.0,0.0,0.0,0.8790170132325141,2218.0555555555557,0.0,0.0,0.12098298676748587,1.0,0.0,0.0,0.0,1.0,99812500.0,0.7333378024487145,0.0
hedge_c_widecom,HEDGE,16,125,0,6.0,HEDGE_C_Kmax0,0,0,2475100,345580,2129520,0.0,0.0,False,instantaneous,0.34614622854890864,0.34614622854890864,0.34614622854890864,0.33879122854890875,2.662357318018018,0.0,0.0,0.0,0.8603773584905661,2218.6186186186187,2.61012178719941e-54,0.0,0.13962264150943393,1.0,0.0,0.0,0.0,1.0,99837837.83783785,0.7131016774994835,0.0
hedge_c_widecom,HEDGE,17,125,0,6.0,HEDGE_C_Kmax0,0,0,2474991,288982,2186009,0.0,0.0,False,instantaneous,0.2937336550184627,0.2937336550184627,0.2937336550184627,0.28052478405072073,2.6597999075268812,0.0,0.0,0.0,0.8832391713747646,2216.487455197133,2.61012178719941e-54,0.0,0.1167608286252354,1.0,0.0,0.0,0.0,1.0,99741935.48387097,0.7026309353085015,0.0
